Training:  dbsr  model-1_synthetic
train dataset length:  300
val dataset length:  81
No matching checkpoint file found
[train: 1, 102 / 300] FPS: 9.8 (10.8)  ,  Loss/total: 0.04004  ,  Loss/rgb: 0.04004  ,  Loss/raw/rgb: 0.04004  ,  Stat/psnr: 21.45095
[train: 1, 103 / 300] FPS: 9.8 (10.3)  ,  Loss/total: 0.03994  ,  Loss/rgb: 0.03994  ,  Loss/raw/rgb: 0.03994  ,  Stat/psnr: 21.46902
[train: 1, 104 / 300] FPS: 9.8 (10.6)  ,  Loss/total: 0.03993  ,  Loss/rgb: 0.03993  ,  Loss/raw/rgb: 0.03993  ,  Stat/psnr: 21.47062
[train: 1, 105 / 300] FPS: 9.8 (10.4)  ,  Loss/total: 0.03994  ,  Loss/rgb: 0.03994  ,  Loss/raw/rgb: 0.03994  ,  Stat/psnr: 21.46362
[train: 1, 106 / 300] FPS: 9.9 (10.6)  ,  Loss/total: 0.03988  ,  Loss/rgb: 0.03988  ,  Loss/raw/rgb: 0.03988  ,  Stat/psnr: 21.47427
[train: 1, 107 / 300] FPS: 9.9 (10.8)  ,  Loss/total: 0.03988  ,  Loss/rgb: 0.03988  ,  Loss/raw/rgb: 0.03988  ,  Stat/psnr: 21.47665
[train: 1, 108 / 300] FPS: 9.9 (10.5)  ,  Loss/total: 0.03982  ,  Loss/rgb: 0.03982  ,  Loss/raw/rgb: 0.03982  ,  Stat/psnr: 21.48815
[train: 1, 109 / 300] FPS: 9.9 (10.8)  ,  Loss/total: 0.03977  ,  Loss/rgb: 0.03977  ,  Loss/raw/rgb: 0.03977  ,  Stat/psnr: 21.49923
[train: 1, 110 / 300] FPS: 9.9 (10.8)  ,  Loss/total: 0.03976  ,  Loss/rgb: 0.03976  ,  Loss/raw/rgb: 0.03976  ,  Stat/psnr: 21.49037
[train: 1, 111 / 300] FPS: 9.9 (10.2)  ,  Loss/total: 0.03970  ,  Loss/rgb: 0.03970  ,  Loss/raw/rgb: 0.03970  ,  Stat/psnr: 21.50045
[train: 1, 112 / 300] FPS: 9.9 (10.8)  ,  Loss/total: 0.03969  ,  Loss/rgb: 0.03969  ,  Loss/raw/rgb: 0.03969  ,  Stat/psnr: 21.49602
[train: 1, 113 / 300] FPS: 9.9 (10.2)  ,  Loss/total: 0.03965  ,  Loss/rgb: 0.03965  ,  Loss/raw/rgb: 0.03965  ,  Stat/psnr: 21.50107
